,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
4119,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,1130,3,3,4,66,3,2,2,6815,19332,1,12,3,3,1,12,3,3,13,10,9,11
4120,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,38,0,311,7,3,1,77,3,1,2,2480,10950,2,11,3,3,0,16,5,3,6,5,3,5
4121,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51,0,465,6,1,3,41,2,4,3,19778,11652,2,19,3,2,1,31,4,3,17,13,4,14
4122,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,38,0,894,1,4,4,33,2,2,3,5785,15411,0,15,3,3,0,5,7,3,5,4,3,4
4123,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,1040,3,2,4,79,4,2,1,9852,26308,6,20,4,1,1,14,4,3,7,6,2,6
4124,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56,0,584,22,5,2,91,3,4,3,27229,18685,3,25,4,3,1,37,7,3,12,10,6,9
4125,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,45,0,1291,15,2,3,65,2,4,3,27067,3525,1,24,4,1,1,15,4,3,16,12,8,13
4126,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,37,1,880,12,4,4,36,2,2,3,5735,10414,3,7,4,0,0,14,3,4,13,11,8,9
4127,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40,0,1189,1,3,4,90,3,2,4,6262,9867,7,15,3,4,2,20,5,4,15,13,4,11
4128,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,31,0,991,5,3,1,43,2,2,2,5346,3356,1,13,3,2,1,11,4,2,12,2,2,11
4129,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,35,0,392,2,4,4,93,3,2,4,7155,3921,1,14,3,3,2,7,6,3,8,4,2,6
4130,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34,0,977,2,3,4,45,3,2,2,6985,25518,0,13,3,3,2,11,5,2,11,7,3,8
4131,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,0,1112,5,4,1,67,3,2,4,6747,22589,1,11,3,1,2,11,3,3,12,2,2,4
4132,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,51,0,464,16,3,4,74,3,1,1,3481,24941,4,16,3,2,1,18,3,2,4,4,4,4
4133,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40,0,148,2,3,4,42,2,1,2,3632,23826,1,22,4,2,0,5,4,3,6,5,5,5
4134,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,1225,2,4,2,47,4,4,2,20757,21086,6,14,3,3,3,30,3,3,5,4,3,4
4135,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,51,0,809,1,3,3,36,3,4,3,19986,22384,4,14,3,1,0,24,3,3,10,9,2,2
4136,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,43,0,1206,23,2,4,80,3,3,3,9529,11591,3,16,3,4,0,22,3,3,4,2,2,4
4137,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,22,0,727,9,1,4,54,3,1,1,3361,21082,1,11,3,1,0,3,4,3,4,4,2,4
4138,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,530,16,3,3,36,3,2,4,8388,16130,1,25,4,3,1,8,3,3,8,7,3,4
4139,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38,0,1351,26,4,1,80,3,2,3,6949,7419,6,14,3,2,2,11,3,2,5,4,2,4
4140,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46,0,528,1,3,3,44,3,1,4,4449,4167,4,18,3,1,3,9,3,3,4,4,4,4
4141,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,25,1,1320,8,1,4,93,1,1,2,4561,20586,1,3,3,0,0,6,3,3,7,6,3,4
4142,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40,0,1495,4,2,4,87,3,1,3,4681,26176,7,19,3,4,1,8,6,2,2,2,2,2
4143,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,55,0,1395,24,4,2,48,4,3,4,9264,3458,3,15,3,3,0,12,3,3,6,5,3,4
4144,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,50,1,708,7,2,4,95,3,1,2,3035,11740,2,3,3,2,2,20,4,3,11,9,9,9
4145,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,34,1,1259,2,4,4,95,2,1,1,1669,24852,1,7,3,0,0,2,3,3,3,2,2,2
4146,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,28,0,786,7,3,4,76,3,1,4,3701,11925,1,20,4,3,0,8,6,3,9,9,7,9
4147,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,57,0,1441,22,3,1,94,2,1,2,4436,23737,5,12,3,4,1,9,2,3,6,4,3,4
4148,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,36,0,1157,5,2,2,57,2,2,4,5180,11912,1,14,3,3,1,16,4,4,17,12,6,15
4149,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,370,1,4,3,92,1,3,4,15672,20467,3,20,4,3,1,20,3,4,3,2,2,2
4150,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,35,0,267,21,3,2,79,4,1,2,2824,13637,1,18,3,4,3,15,7,3,16,13,4,15
4151,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,0,1278,1,4,3,31,1,2,4,12379,7677,1,14,3,3,2,7,3,2,8,5,3,5
4152,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36,0,678,19,3,2,35,2,1,4,3674,20338,1,12,3,2,0,11,4,3,12,11,10,9
4153,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,25,1,427,7,3,3,99,3,1,3,3056,25103,1,11,4,1,1,4,3,3,5,4,2,4
4154,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,46,0,921,2,3,3,96,4,3,4,11157,14810,1,19,3,2,1,10,3,3,10,9,8,9
4155,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,37,0,146,2,4,1,79,2,1,4,6407,13970,0,14,3,3,0,7,3,4,7,6,3,6
4156,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,45,0,1179,2,3,4,73,3,2,4,10742,6069,1,17,3,1,1,11,4,3,12,11,10,10
4157,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,0,581,9,3,3,62,4,1,3,5922,17616,1,16,3,4,1,6,2,3,7,5,2,6
4158,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,43,0,918,6,3,4,35,3,3,3,11592,15869,1,12,3,2,0,11,4,3,12,10,10,9
4159,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31,0,1082,9,4,4,43,3,1,3,4072,25412,9,17,3,3,1,10,3,3,7,5,3,4
4160,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,38,0,530,2,4,3,51,3,2,4,5954,7439,3,15,3,3,0,18,3,2,15,9,8,9
4161,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,47,0,1238,1,1,3,74,2,3,3,16261,3395,3,23,4,4,1,26,4,2,25,17,16,6
4162,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,26,1,240,22,1,4,58,1,1,2,1778,11585,1,3,3,2,1,2,3,3,3,2,2,2
4163,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,49,1,1093,9,3,3,82,1,4,2,15221,24164,7,6,3,2,0,26,4,1,25,7,16,12
4164,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,28,0,390,17,4,4,62,1,1,3,3049,6217,1,15,3,3,3,4,4,4,5,4,2,4
4165,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,47,0,1005,28,2,4,48,2,4,2,20581,17119,1,11,3,3,0,22,3,3,23,8,10,8
4166,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,34,0,585,10,3,1,56,3,1,3,4383,17360,6,13,3,1,1,11,4,2,7,4,3,5
4167,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,33,0,741,2,4,2,69,3,1,3,4519,18103,1,14,3,4,1,7,3,4,7,4,2,5
4168,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,43,0,552,4,3,3,60,1,2,2,9106,20794,6,19,3,2,1,11,5,3,5,4,3,4
4169,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,42,0,369,8,2,2,92,3,2,1,8768,5041,2,16,3,2,1,19,4,3,3,2,2,2
4170,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,506,29,1,2,91,3,1,1,4989,3622,1,13,3,2,3,7,3,4,8,4,3,4
4171,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,48,0,717,13,4,3,34,3,2,2,7229,9697,6,14,3,4,0,20,4,3,12,9,2,11
4172,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,37,0,1370,27,4,4,49,3,2,3,9261,5151,2,16,3,2,1,18,4,3,9,9,2,9
4173,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,32,0,793,16,1,2,33,3,1,4,3590,3811,1,12,3,2,1,11,3,2,12,2,2,10
4174,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,49,0,543,2,4,3,87,3,2,2,6134,3536,7,11,3,4,1,5,4,1,3,2,2,2
4175,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,48,0,1277,2,3,3,74,3,3,4,13005,5596,4,12,3,2,1,14,6,2,12,8,2,5
4176,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,38,1,1456,13,5,2,96,2,2,0,7139,8658,5,3,3,0,3,17,4,3,4,4,4,4
4177,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,34,1,964,1,2,1,34,0,2,1,8132,12147,6,5,3,1,0,11,3,3,2,2,2,0
4178,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,0,160,4,1,3,51,3,1,2,4207,12862,1,13,3,3,0,4,4,1,5,4,3,4
4179,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,33,0,163,24,1,4,30,3,2,4,7543,6670,2,20,4,4,0,10,4,2,7,6,3,6
4180,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,41,0,792,1,3,4,77,3,2,4,8559,8989,1,15,3,4,1,10,3,3,11,10,7,10
4181,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,34,0,371,19,3,4,80,1,3,3,12271,3840,3,13,3,3,1,11,3,1,6,5,2,4
4182,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,42,0,611,7,4,2,88,3,5,2,25775,4349,1,14,3,2,0,22,4,2,23,10,14,10
4183,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,0,176,4,3,3,56,1,3,3,14284,6595,4,21,4,3,2,10,3,4,7,2,2,5
4184,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,32,0,1312,2,4,4,78,2,1,1,6685,26427,0,16,3,4,0,11,3,3,11,9,2,9
4185,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,26,0,897,10,3,1,59,3,1,4,2787,2097,0,14,3,4,1,4,3,3,4,4,4,3
4186,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,600,8,3,3,66,2,1,3,2565,9732,6,6,3,2,1,7,1,2,6,4,3,4
4187,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,33,0,1003,5,3,1,51,3,2,3,11819,20943,1,19,3,3,1,7,4,3,7,4,2,4
4188,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,0,1054,8,3,3,67,3,1,4,4245,6152,1,11,3,3,0,7,6,2,8,4,3,6
4189,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,1,428,9,3,2,52,0,1,1,3275,14630,1,5,3,2,0,3,4,3,4,4,4,4
4190,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,31,0,461,1,3,4,70,4,2,3,7895,23060,8,12,3,4,0,11,6,4,5,4,2,4
4191,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,979,15,2,3,94,2,3,1,8797,3088,2,11,3,1,1,13,3,3,9,9,3,9
4192,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,36,0,181,2,4,4,97,4,1,4,3810,5586,0,14,3,1,3,7,4,3,7,2,3,4
4193,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35,0,1283,2,3,4,62,3,2,2,6807,10697,8,15,3,4,0,14,3,2,13,9,3,9
4194,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,51,0,1313,11,4,4,80,3,2,4,5654,8191,3,12,3,3,0,9,2,4,7,3,2,6
4195,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,35,1,211,16,3,1,74,2,3,0,10168,10092,2,6,4,2,0,12,3,2,2,2,2,2
4196,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40,0,594,2,2,3,75,2,1,2,3208,15963,4,14,3,2,1,10,5,2,8,3,2,7
4197,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,33,1,1079,16,4,1,70,3,3,2,9960,19002,2,8,3,0,3,11,3,3,3,2,2,2
4198,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,0,590,4,3,4,91,2,1,1,2693,10007,1,13,3,3,1,2,3,3,3,2,2,2
4199,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32,0,305,16,3,3,58,4,2,3,7124,9128,3,16,3,3,1,11,4,3,9,2,3,9
4200,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,34,0,953,5,4,2,65,3,1,2,3533,17674,2,14,3,2,0,13,4,3,9,9,2,9
4201,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,40,0,833,18,3,2,60,1,2,4,7820,24539,3,16,3,3,1,16,3,3,3,2,3,2
4202,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,45,1,807,17,3,3,38,2,1,2,3025,15587,9,7,3,3,1,7,5,3,3,2,2,2
4203,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,0,855,12,3,2,57,3,1,2,4118,8952,8,22,4,2,3,8,7,2,7,5,2,6
4204,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,57,0,478,2,3,3,60,2,5,1,23882,19805,8,12,3,2,3,35,3,3,3,2,2,2
4205,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,35,0,775,4,3,4,90,3,2,2,4040,6194,5,15,3,4,2,12,3,2,11,10,3,9
4206,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43,0,548,9,4,3,94,3,1,1,3296,20520,1,20,4,2,2,6,3,3,7,5,2,6
4207,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,36,0,1375,10,3,4,87,3,2,3,5200,12313,1,14,3,3,1,16,4,3,17,16,2,9
4208,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,55,0,661,1,4,1,60,2,4,3,18670,22308,4,20,4,4,3,28,3,2,5,4,2,4
4209,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,45,0,244,2,3,2,97,3,1,4,4519,5033,0,13,3,2,0,11,6,3,11,9,3,10
4210,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36,0,511,3,2,4,32,1,2,4,7562,25353,5,12,3,1,0,7,4,3,4,4,4,4
4211,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,23,1,337,7,1,2,31,2,1,1,3148,4567,1,4,3,1,0,2,4,3,3,2,3,2
4212,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,0,1153,6,2,4,40,2,1,3,4561,16376,1,11,3,2,1,6,4,3,7,6,2,6
4213,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24,1,1294,8,1,3,79,3,1,0,3030,15999,1,8,3,2,0,2,7,3,3,2,2,2
4214,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,0,196,29,4,1,91,2,2,4,7107,13402,1,14,3,1,2,14,4,3,14,9,7,9
4215,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,53,0,942,3,3,1,53,3,3,3,16160,22984,2,11,3,4,0,16,3,3,4,4,4,4
4216,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,39,0,589,9,2,2,46,2,2,2,5444,8800,1,14,3,1,2,6,3,3,7,4,2,5
4217,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,48,0,734,2,4,3,46,3,5,4,26458,14218,7,17,3,3,1,25,4,3,4,3,4,4
4218,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,38,0,1383,10,3,4,90,3,3,1,10625,25949,7,13,3,4,1,16,2,3,14,10,7,9
4219,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,46,1,429,1,2,3,99,3,1,1,2754,11092,1,5,3,2,3,7,3,2,7,5,4,5
4220,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,39,0,1239,8,2,3,89,3,2,2,5198,12832,2,13,3,3,0,20,5,2,12,2,6,9
4221,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,37,1,303,27,3,3,84,2,2,3,6967,13492,1,7,3,3,0,11,3,3,12,9,9,9
4222,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,35,0,867,8,4,4,90,4,1,1,4451,6076,6,19,3,2,1,15,2,3,12,10,9,8
4223,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,0,1181,1,3,3,82,3,1,4,2519,5531,1,11,3,3,1,6,7,4,7,5,2,5
4224,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,41,0,1253,10,1,3,65,3,3,3,19712,7914,7,21,4,3,0,10,4,3,6,5,4,4
4225,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,48,0,849,26,2,2,98,2,2,2,10569,25166,8,15,3,3,0,7,4,3,4,4,4,4
4226,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,616,2,2,3,99,3,1,1,4623,25605,4,17,3,4,1,8,6,2,6,5,2,4
4227,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44,0,1128,13,3,2,95,4,2,1,7711,5696,5,18,3,3,2,11,3,2,2,2,2,2
4228,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,0,1180,2,2,2,90,3,2,4,7489,24442,2,14,3,3,1,16,7,3,9,9,3,9
4229,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,0,1336,2,3,1,100,3,1,2,3310,7129,5,13,3,4,3,14,4,3,13,12,5,10
4230,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,36,1,234,9,4,4,93,3,2,0,6818,6208,4,9,3,2,1,12,4,2,9,3,2,9
4231,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,39,1,370,10,4,4,58,2,2,0,5184,4992,1,7,3,1,0,11,5,1,12,5,2,10
4232,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,41,0,766,20,3,3,83,3,2,4,5747,19188,2,18,3,4,1,8,7,3,4,3,4,4
4233,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45,0,343,9,3,1,52,3,1,3,3113,24978,4,13,3,3,0,8,3,2,5,4,3,4
4234,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,0,447,5,3,2,85,4,2,2,8617,15530,3,12,3,1,0,12,4,1,5,4,3,4
4235,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,796,4,1,3,81,3,3,3,13340,26458,0,13,3,4,1,24,4,4,24,16,15,7
4236,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,1092,10,3,1,64,3,3,3,12563,2739,9,14,3,2,0,10,4,3,9,9,2,4
4237,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,28,1,920,20,2,4,69,3,1,1,2456,6889,0,3,3,2,0,7,4,3,7,3,3,6
4238,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,1,261,21,2,4,66,3,2,1,12415,10842,4,14,4,3,1,14,3,4,11,9,5,9
4239,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1194,1,3,3,52,3,2,4,8915,9060,4,17,3,4,1,13,4,3,7,5,2,5
4240,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,36,0,810,8,2,2,92,4,2,3,9955,22128,1,21,4,3,2,11,6,3,12,10,6,10
4241,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,0,350,2,3,2,52,3,4,2,24248,22577,4,22,4,4,1,38,1,2,18,11,16,16
4242,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,37,0,185,23,4,2,91,1,1,3,3640,9696,0,16,3,2,1,7,3,4,7,6,2,5
4243,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49,0,1001,4,3,3,92,2,3,2,12962,19271,8,12,3,3,1,29,5,3,24,13,16,12
4244,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,750,12,3,2,47,3,2,1,5580,10748,2,12,3,2,1,16,4,3,9,6,9,9
4245,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,56,0,431,7,4,4,68,3,2,4,9064,15696,4,15,3,2,1,15,3,2,9,3,3,9
4246,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,0,1125,7,4,1,68,3,3,1,12524,8277,2,14,3,4,2,10,4,3,5,4,4,4
4247,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,0,1217,1,3,3,67,3,1,1,5611,12719,1,25,4,3,1,4,4,3,5,4,3,4
4248,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,40,0,723,2,4,2,77,1,2,4,7783,4244,2,20,4,1,2,21,5,2,6,4,2,5
4249,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28,0,572,10,3,3,46,3,2,4,5981,9125,1,13,3,1,0,6,5,3,7,5,3,4
4250,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,60,0,1216,15,4,1,87,3,4,3,20517,21624,2,14,3,2,0,24,4,3,4,4,4,4
4251,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,1431,14,3,2,33,3,1,3,2037,8018,1,16,3,3,0,1,5,1,2,2,2,2
4252,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,33,1,359,18,5,4,89,4,1,0,3874,21495,0,12,3,2,0,3,5,3,3,2,2,2
4253,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,31,1,350,13,3,1,56,2,1,0,2954,3157,4,10,3,2,3,5,4,3,4,4,4,2
4254,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,47,0,589,2,4,3,67,3,2,3,7671,19665,4,22,4,2,2,11,4,4,10,9,7,9
4255,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,38,0,430,2,4,4,73,3,2,2,10363,19573,4,22,4,4,1,16,3,3,3,2,2,2
4256,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,45,0,1422,2,4,1,92,3,2,4,8172,19246,1,20,4,3,1,8,6,3,9,9,9,9
4257,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,29,0,1297,5,2,4,53,3,1,4,3092,19826,0,14,3,3,0,7,4,2,7,6,2,4
4258,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,31,0,574,20,1,4,40,3,1,4,4868,7003,1,13,3,2,0,12,4,4,13,10,5,12
4259,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,34,0,1318,10,4,4,79,3,2,4,5935,26075,8,13,3,3,0,5,3,4,2,2,2,2
4260,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,44,0,355,10,4,3,38,3,1,3,4370,6161,3,22,4,2,2,11,2,2,8,5,5,5
