Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
22,Yes,Travel_Rarely,746,Sales,2,3,Medical,1,922,3,Female,86,3,1,Sales Representative,4,Single,7544,23779,1,Y,No,15,3,4,80,0,4,3,3,4,4,2,4
23,Yes,Travel_Rarely,210,Research & Development,18,1,Other,1,923,4,Female,97,3,1,Research Scientist,1,Single,8193,23687,1,Y,No,21,3,4,80,0,3,3,3,3,2,2,2
38,No,Travel_Rarely,202,Research & Development,14,1,Life Sciences,1,924,3,Male,54,2,1,Healthcare Representative,4,Divorced,12086,7530,0,Y,Yes,19,3,3,80,1,19,2,3,18,10,6,13
49,No,Travel_Rarely,950,Sales,2,4,Life Sciences,1,925,4,Female,70,3,1,Sales Representative,3,Single,8794,2689,1,Y,Yes,20,3,1,80,0,5,3,3,5,4,3,4
24,Yes,Travel_Rarely,1230,Research & Development,3,1,Life Sciences,1,926,2,Female,61,3,2,Manufacturing Director,2,Married,9671,14004,0,Y,Yes,21,3,4,80,1,6,3,2,5,4,2,4
43,Yes,Travel_Rarely,230,Research & Development,2,4,Life Sciences,1,927,4,Female,68,3,1,Laboratory Technician,1,Divorced,8278,13301,4,Y,Yes,15,3,4,80,1,12,1,4,9,9,3,2
30,No,Travel_Rarely,938,Research & Development,9,3,Medical,1,930,4,Female,84,3,1,Research Scientist,2,Married,7877,8456,5,Y,No,20,3,4,80,1,8,2,3,4,4,4,4
41,Yes,Travel_Rarely,959,Research & Development,6,3,Medical,1,932,4,Male,93,2,1,Laboratory Technician,4,Married,7904,3297,7,Y,Yes,23,3,4,80,0,10,2,2,4,4,4,4
29,No,Travel_Rarely,945,Research & Development,4,3,Life Sciences,1,933,4,Female,79,3,1,Research Scientist,4,Married,7818,23159,1,Y,No,21,3,3,80,0,3,2,1,3,3,2,2
36,No,Travel_Rarely,1219,Research & Development,10,3,Life Sciences,1,934,4,Male,62,3,1,Laboratory Technician,3,Divorced,7508,16734,1,Y,No,16,3,4,80,2,3,3,3,3,2,3,2
44,No,Travel_Rarely,1085,Sales,14,2,Medical,1,936,3,Female,41,2,2,Sales Executive,2,Single,11744,8213,7,Y,No,19,3,3,80,0,12,6,3,7,6,2,5
35,No,Travel_Rarely,296,Research & Development,1,4,Other,1,939,4,Male,50,2,1,Research Scientist,1,Single,8299,19394,3,Y,Yes,13,3,1,80,0,8,1,2,5,4,2,4
60,No,Travel_Rarely,288,Research & Development,5,3,Technical Degree,1,940,2,Female,90,3,1,Healthcare Representative,1,Divorced,16052,20990,2,Y,Yes,15,3,2,80,1,26,3,2,8,2,2,6
33,No,Travel_Rarely,832,Sales,7,4,Life Sciences,1,941,1,Male,71,3,1,Sales Representative,3,Married,7829,5868,3,Y,No,17,3,1,80,0,15,2,1,9,9,7,4
37,No,Travel_Rarely,989,Research & Development,21,1,Life Sciences,1,942,3,Female,45,3,1,Healthcare Representative,3,Married,9514,10735,1,Y,Yes,27,4,3,80,1,12,2,2,12,8,2,9
51,No,Travel_Rarely,240,Research & Development,8,2,Other,1,944,4,Female,65,4,2,Laboratory Technician,3,Married,12903,17822,4,Y,No,13,3,2,80,1,31,3,3,28,11,3,9
50,No,Travel_Rarely,1434,Research & Development,20,4,Medical,1,945,2,Male,83,3,1,Research Scientist,4,Married,7759,22495,4,Y,No,19,3,3,80,2,15,2,3,2,2,2,2
33,No,Non-Travel,932,Sales,20,2,Marketing,1,947,3,Female,78,2,2,Sales Executive,4,Divorced,12432,14961,1,Y,No,15,3,1,80,1,11,2,3,11,10,2,2
38,No,Travel_Rarely,571,Research & Development,7,4,Other,1,949,4,Male,53,3,1,Research Scientist,3,Married,10178,5626,2,Y,No,20,3,2,80,0,10,6,4,8,4,2,3
40,No,Travel_Rarely,1443,Research & Development,1,3,Technical Degree,1,950,3,Female,64,2,3,Research Director,4,Married,18582,18697,1,Y,No,15,4,1,80,1,17,3,3,17,14,7,13
34,No,Non-Travel,890,Research & Development,1,3,Life Sciences,1,951,3,Female,45,3,1,Laboratory Technician,1,Married,7832,20251,6,Y,No,22,3,4,80,0,7,3,3,5,2,2,4
27,Yes,Travel_Rarely,1092,Sales,19,2,Marketing,1,952,3,Male,69,4,1,Sales Representative,2,Married,7913,8891,1,Y,Yes,20,3,4,80,3,3,2,4,3,2,2,2
42,No,Travel_Rarely,193,Sales,10,4,Marketing,1,954,3,Male,32,4,3,Sales Executive,4,Divorced,14705,18300,2,Y,No,14,3,4,80,1,13,2,3,3,2,2,2
28,No,Travel_Frequently,1315,Sales,1,3,Medical,1,956,3,Male,63,2,2,Sales Executive,1,Married,9794,15682,1,Y,No,14,3,2,80,0,9,2,3,9,9,2,9
43,No,Travel_Rarely,906,Research & Development,6,3,Medical,1,957,4,Male,36,3,1,Laboratory Technician,4,Single,10221,11781,2,Y,Yes,15,3,4,80,0,22,3,3,20,15,4,19
38,No,Travel_Rarely,329,Research & Development,2,4,Medical,1,958,1,Male,80,4,1,Laboratory Technician,2,Single,8019,4892,4,Y,No,23,3,3,80,0,18,6,3,13,10,5,11
21,Yes,Travel_Rarely,300,Sales,21,3,Other,1,959,3,Male,96,2,1,Sales Representative,2,Married,7621,15701,1,Y,Yes,15,3,2,80,0,3,3,3,3,2,2,2
22,Yes,Travel_Rarely,1195,Research & Development,4,3,Technical Degree,1,960,1,Male,84,2,1,Laboratory Technician,1,Married,8473,17001,1,Y,No,21,3,2,80,0,3,2,3,3,2,2,2
33,No,Travel_Rarely,1069,Research & Development,12,3,Medical,1,961,2,Female,42,3,4,Healthcare Representative,4,Divorced,11355,23965,0,Y,Yes,13,3,3,80,2,12,2,3,11,9,10,7
42,No,Travel_Frequently,1410,Research & Development,9,4,Medical,1,964,2,Male,84,3,1,Research Scientist,1,Divorced,9117,21293,8,Y,Yes,16,3,2,80,1,5,2,3,3,3,2,2
34,No,Travel_Rarely,1469,Research & Development,3,4,Medical,1,966,2,Female,50,4,2,Manufacturing Director,3,Married,12225,11652,1,Y,No,14,3,3,80,1,10,2,2,10,9,8,5
38,Yes,Travel_Rarely,699,Sales,3,1,Life Sciences,1,967,3,Male,65,3,3,Sales Executive,1,Married,15325,18203,1,Y,Yes,13,3,1,80,1,18,6,2,18,9,5,9
35,No,Travel_Rarely,143,Research & Development,1,3,Life Sciences,1,969,2,Female,43,3,2,Healthcare Representative,3,Single,12449,16102,0,Y,No,16,3,4,80,0,8,3,3,7,2,3,6
39,Yes,Travel_Rarely,691,Sales,1,4,Life Sciences,1,970,1,Male,50,2,3,Sales Executive,4,Married,15609,21199,5,Y,No,13,4,3,80,0,19,2,3,16,3,13,9
47,No,Non-Travel,443,Research & Development,20,2,Life Sciences,1,972,3,Male,85,3,2,Laboratory Technician,3,Married,9947,21816,1,Y,No,14,3,4,80,0,11,5,2,11,9,2,10
31,No,Travel_Frequently,422,Sales,18,3,Technical Degree,1,974,3,Female,49,4,1,Sales Representative,2,Married,7657,4051,1,Y,No,17,3,4,80,1,5,5,3,5,3,2,4
37,No,Travel_Rarely,636,Sales,4,3,Medical,1,975,3,Female,69,3,2,Sales Executive,4,Married,10101,2561,1,Y,No,18,3,3,80,0,7,3,2,7,4,3,2
52,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,0,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8
58,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,977,4,Male,51,3,1,Research Scientist,3,Single,0,26227,4,Y,No,3,4,1,80,0,7,4,3,1,0,0,0
1,No,Travel_Rarely,1376,Sales,2,2,Medical,1,981,3,Male,45,3,4,Manager,3,Divorced,0,13938,6,Y,No,13,3,3,80,1,1,1,4,1,1,1,1
1,No,Travel_Rarely,231,Sales,8,2,Other,1,982,3,Male,62,3,3,Sales Executive,3,Divorced,0,9977,5,Y,No,11,3,1,80,1,1,1,4,1,1,1,1
1,No,Non-Travel,152,Sales,10,3,Technical Degree,1,983,3,Female,85,3,2,Sales Executive,4,Single,0,19899,1,Y,Yes,13,3,2,80,0,1,1,3,1,1,1,1
1,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,984,4,Male,92,3,3,Sales Executive,4,Divorced,0,6812,6,Y,No,13,3,2,80,1,1,1,3,1,1,1,1
1,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,985,1,Male,41,4,3,Sales Executive,3,Single,0,2560,0,Y,No,18,3,4,80,0,1,1,3,1,1,1,1
1,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,1,986,2,Female,100,4,4,Sales Executive,2,Single,0,17071,4,Y,Yes,3,3,4,80,0,1,1,1,1,1,1,1
1,No,Travel_Frequently,1379,Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,0,6759,1,Y,Yes,19,3,3,80,0,1,1,4,1,1,1,1
1,No,Non-Travel,1229,Sales,8,4,Technical Degree,1,990,1,Male,84,3,2,Sales Executive,4,Divorced,0,25952,4,Y,No,13,3,4,80,2,1,1,3,1,1,1,1
1,Yes,Non-Travel,335,Research & Development,9,2,Medical,1,991,3,Male,46,2,1,Research Scientist,1,Single,0,10322,0,Y,Yes,3,4,1,80,0,1,1,1,1,1,1,1
1,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,Male,38,3,4,Manager,3,Single,0,20489,1,Y,No,11,3,4,80,0,1,1,3,1,1,1,1
1,Yes,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,994,4,Female,92,2,1,Research Scientist,1,Single,0,11479,6,Y,Yes,3,4,3,80,0,1,1,1,1,1,1,1
1,No,Travel_Frequently,432,Research & Development,8,1,Life Sciences,1,2,3,Male,93,3,2,Research Scientist,4,Married,6630,21519,1,Y,Yes,24,3,3,80,1,12,3,1,1,1,1,1
1,Yes,Travel_Rarely,857,Research & Development,2,2,Other,1,4,4,Male,33,3,1,Laboratory Technician,4,Single,3590,14776,6,Y,Yes,16,3,3,80,0,9,3,2,1,1,1,1
1,No,Travel_Frequently,318,Research & Development,3,4,Life Sciences,1,5,4,Female,94,3,1,Research Scientist,1,Married,4409,23163,1,Y,Yes,12,4,2,80,0,10,3,3,1,1,1,1
1,No,Travel_Rarely,210,Research & Development,2,1,Medical,1,7,1,Male,50,2,1,Manager,2,Married,4968,18959,9,Y,No,13,3,4,80,1,8,3,2,1,1,1,1
1,No,Travel_Frequently,168,Research & Development,2,2,Life Sciences,1,8,4,Male,43,3,1,Laboratory Technician,3,Single,4568,3427,0,Y,No,14,4,4,80,0,10,2,2,1,1,1,1
1,No,Travel_Rarely,397,Research & Development,3,3,Medical,1,10,3,Female,74,3,1,Laboratory Technician,3,Married,4170,21526,4,Y,No,21,3,4,80,3,14,3,3,1,1,1,1
1,No,Travel_Rarely,1368,Research & Development,24,1,Life Sciences,1,11,4,Male,75,3,1,Laboratory Technician,1,Divorced,4193,8787,1,Y,No,23,3,4,80,1,3,2,3,1,1,1,1
1,No,Travel_Frequently,1189,Research & Development,23,3,Life Sciences,1,12,4,Male,73,2,3,Manufacturing Director,3,Married,9526,11806,0,Y,Yes,23,3,2,80,0,12,2,3,1,1,1,1
1,No,Travel_Rarely,1034,Research & Development,27,3,Medical,1,13,3,Male,97,2,2,Healthcare Representative,1,Married,6737,17872,6,Y,No,15,3,3,80,2,19,3,3,1,1,1,1
1,No,Travel_Rarely,684,Research & Development,16,3,Medical,1,14,1,Male,55,2,1,Laboratory Technician,1,Married,3926,14295,0,Y,No,15,3,1,80,1,8,5,3,1,1,1,1
1,No,Travel_Rarely,635,Research & Development,15,2,Life Sciences,1,15,4,Female,91,3,2,Laboratory Technician,4,Single,5693,23793,0,Y,Yes,14,3,4,80,0,12,3,3,1,1,1,1
1,No,Travel_Rarely,1001,Research & Development,26,1,Life Sciences,1,16,1,Male,59,2,1,Research Scientist,1,Married,4411,3974,1,Y,No,19,4,3,80,1,7,1,3,1,1,1,1
1,No,Travel_Rarely,1309,Research & Development,19,2,Medical,1,18,2,Male,73,1,1,Laboratory Technician,3,Divorced,4161,20739,0,Y,No,13,3,1,80,1,5,2,3,1,1,1,1
1,Yes,Travel_Rarely,869,Research & Development,24,3,Life Sciences,1,19,3,Male,98,3,1,Laboratory Technician,1,Single,3528,4381,5,Y,Yes,16,3,2,80,0,8,4,3,1,1,1,1
1,No,Travel_Rarely,527,Research & Development,21,4,Life Sciences,1,20,2,Female,50,1,3,Manufacturing Director,2,Divorced,9980,5518,1,Y,No,13,3,3,80,1,12,1,2,1,1,1,1
1,No,Travel_Rarely,125,Research & Development,5,2,Life Sciences,1,21,1,Male,36,2,1,Research Scientist,4,Divorced,4798,26250,0,Y,Yes,14,4,3,80,2,9,5,3,1,1,1,1
1,No,Non-Travel,192,Research & Development,16,2,Medical,1,22,4,Male,61,3,1,Laboratory Technician,4,Divorced,4435,26959,1,Y,Yes,15,3,1,80,2,3,2,4,1,1,1,1
1,No,Travel_Rarely,1001,Sales,2,4,Life Sciences,1,23,1,Female,75,3,4,Manager,4,Married,15427,7360,2,Y,Yes,18,3,1,80,0,33,3,3,1,1,1,1
1,No,Travel_Rarely,1467,Research & Development,2,3,Life Sciences,1,24,4,Male,65,3,1,Research Scientist,2,Single,5444,26062,5,Y,Yes,13,4,3,80,0,8,3,4,1,1,1,1
1,No,Non-Travel,1117,Research & Development,11,2,Other,1,26,1,Female,50,3,1,Manufacturing Director,4,Divorced,5511,16571,0,Y,No,20,4,4,80,1,7,5,3,1,1,1,1
1,Yes,Travel_Rarely,782,Sales,9,4,Life Sciences,1,27,3,Male,57,1,1,Sales Representative,1,Married,4907,14242,7,Y,Yes,25,3,3,80,0,12,4,2,1,1,1,1
1,No,Travel_Rarely,471,Research & Development,7,4,Life Sciences,1,28,1,Female,42,4,3,Research Director,1,Single,11994,19494,0,Y,No,13,4,2,80,0,15,4,2,1,1,1,1
1,No,Travel_Rarely,1245,Research & Development,15,2,Life Sciences,1,30,3,Male,39,3,1,Research Scientist,2,Single,2732,11533,1,Y,No,16,3,1,80,0,2,6,2,1,1,1,1
1,Yes,Travel_Rarely,268,Research & Development,6,1,Medical,1,31,2,Male,83,3,1,Research Scientist,2,Single,4460,21016,2,Y,No,13,4,2,80,0,10,2,1,1,1,1,1
1,No,Travel_Rarely,441,Research & Development,5,3,Other,1,32,3,Female,68,4,4,Manager,2,Divorced,19094,14871,4,Y,No,13,3,4,80,1,28,3,3,1,1,1,1
1,Yes,Travel_Frequently,944,Research & Development,16,1,Life Sciences,1,33,2,Female,41,2,1,Research Scientist,2,Single,5419,10227,1,Y,Yes,24,3,4,80,0,12,5,2,1,1,1,1
1,No,Travel_Rarely,662,Sales,8,4,Marketing,1,35,3,Male,98,3,2,Sales Executive,2,Married,8325,19737,0,Y,No,13,3,3,80,1,12,2,4,1,1,1,1
1,No,Travel_Rarely,1107,Research & Development,7,4,Medical,1,36,1,Female,79,4,1,Healthcare Representative,2,Married,11748,21436,3,Y,Yes,16,3,4,80,1,26,4,3,1,1,1,1
1,No,Travel_Rarely,589,Sales,2,4,Marketing,1,38,2,Female,92,3,4,Manager,3,Single,18947,17783,3,Y,Yes,14,4,1,80,0,24,2,2,1,1,1,1
1,No,Travel_Rarely,1319,Research & Development,2,3,Medical,1,39,3,Male,47,3,1,Laboratory Technician,2,Married,3996,26897,4,Y,No,13,4,2,80,0,9,3,2,1,1,1,1
1,No,Travel_Rarely,675,Research & Development,10,4,Other,1,40,4,Male,42,2,3,Healthcare Representative,4,Married,6465,5288,2,Y,Yes,15,3,3,80,0,11,5,2,1,1,1,1
1,No,Travel_Rarely,346,Research & Development,9,2,Medical,1,41,4,Male,34,3,1,Laboratory Technician,3,Single,3706,14180,1,Y,No,15,3,4,80,0,12,5,3,1,1,1,1
1,Yes,Travel_Rarely,1198,Sales,5,3,Technical Degree,1,42,4,Male,82,2,2,Sales Representative,3,Married,3586,8916,3,Y,No,16,3,4,80,1,21,6,3,1,1,1,1
1,Yes,Travel_Rarely,1283,Research & Development,1,3,Medical,1,45,2,Male,96,3,1,Research Scientist,4,Married,3793,24532,2,Y,Yes,18,4,2,80,1,8,2,4,1,1,1,1
1,No,Travel_Rarely,544,Research & Development,2,2,Medical,1,46,4,Female,47,2,1,Research Scientist,1,Married,4145,10910,1,Y,No,14,4,3,80,2,8,3,2,1,1,1,1
1,Yes,Travel_Rarely,645,Sales,3,2,Marketing,1,47,1,Male,43,3,1,Sales Representative,3,Married,4183,24375,1,Y,Yes,16,4,2,80,0,5,2,4,1,1,1,1
1,No,Travel_Rarely,658,Sales,2,3,Marketing,1,49,4,Female,98,3,1,Sales Representative,1,Married,3514,18437,1,Y,No,15,4,3,80,0,4,3,2,1,1,1,1
1,No,Travel_Rarely,506,Research & Development,5,4,Life Sciences,1,51,2,Female,76,4,1,Research Scientist,4,Married,4919,12145,9,Y,Yes,16,3,3,80,1,8,3,2,1,1,1,1
1,No,Travel_Frequently,252,Sales,1,3,Life Sciences,1,52,3,Female,87,3,2,Sales Executive,3,Married,6876,19658,2,Y,No,21,3,1,80,2,12,3,3,1,1,1,1
1,No,Travel_Rarely,1413,Research & Development,4,2,Other,1,53,3,Male,59,3,1,Laboratory Technician,2,Divorced,3451,2137,1,Y,No,14,3,2,80,1,3,3,4,1,1,1,1
1,No,Travel_Rarely,141,Research & Development,2,4,Life Sciences,1,54,4,Female,55,3,1,Laboratory Technician,3,Divorced,3841,9068,1,Y,No,15,3,4,80,1,3,6,3,1,1,1,1
1,Yes,Travel_Rarely,1017,Research & Development,25,3,Life Sciences,1,55,1,Male,60,1,1,Laboratory Technician,1,Single,3793,7790,1,Y,No,14,3,4,80,0,3,2,3,1,1,1,1
1,No,Travel_Frequently,117,Sales,8,3,Life Sciences,1,56,4,Male,99,3,3,Sales Executive,1,Single,8726,19100,1,Y,No,17,4,4,80,0,11,0,3,1,1,1,1
1,No,Travel_Frequently,120,Research & Development,1,2,Medical,1,57,3,Female,92,2,2,Laboratory Technician,3,Single,5511,16577,1,Y,No,25,4,4,80,0,14,2,1,1,1,1,1
1,Yes,Travel_Rarely,890,Research & Development,12,3,Technical Degree,1,58,2,Female,56,2,5,Research Director,3,Married,19545,9558,1,Y,No,17,4,3,80,0,25,0,3,1,1,1,1
1,No,Non-Travel,334,Sales,23,4,Marketing,1,60,2,Male,55,3,2,Sales Executive,4,Single,6068,17056,0,Y,No,22,3,2,80,0,12,2,3,1,1,1,1
1,No,Travel_Rarely,1357,Research & Development,19,2,Life Sciences,1,61,2,Male,36,3,1,Research Scientist,1,Married,4522,13934,4,Y,No,23,3,4,80,0,10,1,1,1,1,1,1
1,No,Travel_Frequently,1383,Sales,5,4,Marketing,1,62,1,Male,79,3,2,Sales Executive,4,Single,7272,7346,4,Y,Yes,23,4,3,80,0,16,4,3,1,1,1,1
1,No,Travel_Rarely,462,Research & Development,8,1,Life Sciences,1,63,4,Male,31,2,1,Laboratory Technician,4,Married,3769,10901,1,Y,No,21,3,1,80,0,3,2,2,1,1,1,1
1,Yes,Travel_Rarely,982,Research & Development,1,2,Life Sciences,1,64,1,Male,100,2,2,Laboratory Technician,2,Single,6881,8450,9,Y,Yes,15,4,3,80,0,25,2,3,1,1,1,1
1,Yes,Travel_Rarely,1318,Research & Development,5,4,Technical Degree,1,65,3,Male,33,3,1,Laboratory Technician,4,Single,4941,6670,1,Y,Yes,15,3,1,80,0,4,3,3,1,1,1,1
1,No,Travel_Rarely,1299,Sales,1,5,Marketing,1,68,2,Female,57,2,2,Sales Executive,4,Divorced,6954,14229,5,Y,Yes,23,3,4,80,1,11,2,2,1,1,1,1
1,No,Non-Travel,806,Research & Development,11,2,Medical,1,70,3,Male,56,3,2,Healthcare Representative,4,Married,11384,19562,2,Y,Yes,15,4,4,80,1,12,3,3,1,1,1,1
1,No,Travel_Rarely,661,Sales,23,3,Marketing,1,72,3,Female,91,3,2,Sales Executive,4,Married,5657,16523,7,Y,Yes,21,3,4,80,1,7,2,3,1,1,1,1
1,No,Travel_Frequently,1339,Research & Development,1,2,Life Sciences,1,73,1,Female,94,3,3,Research Director,2,Single,13458,24619,1,Y,Yes,14,3,3,80,0,17,1,3,1,1,1,1
1,No,Travel_Frequently,413,Sales,18,5,Life Sciences,1,74,2,Male,73,2,3,Sales Executive,3,Married,9069,3854,1,Y,No,24,3,1,80,1,11,3,2,1,1,1,1
1,No,Travel_Rarely,1420,Research & Development,23,4,Medical,1,75,3,Female,67,2,1,Laboratory Technician,1,Married,5514,5100,3,Y,Yes,17,4,1,80,1,6,3,3,1,1,1,1
1,No,Travel_Rarely,1334,Research & Development,7,4,Life Sciences,1,76,4,Male,67,3,2,Laboratory Technician,4,Divorced,7415,9606,3,Y,No,24,3,3,80,1,12,3,3,1,1,1,1
1,No,Travel_Rarely,992,Research & Development,1,4,Life Sciences,1,77,1,Male,33,3,3,Manufacturing Director,4,Divorced,5993,20978,1,Y,No,20,3,3,80,1,9,2,3,1,1,1,1
1,No,Travel_Rarely,1371,Research & Development,1,3,Medical,1,78,1,Male,69,3,3,Manufacturing Director,3,Married,6162,14363,1,Y,Yes,24,4,2,80,1,11,3,2,1,1,1,1
1,No,Travel_Frequently,573,Research & Development,29,5,Life Sciences,1,79,4,Female,49,1,2,Laboratory Technician,3,Married,3906,20750,1,Y,No,13,3,1,80,0,13,2,4,1,1,1,1
1,No,Travel_Rarely,622,Research & Development,7,2,Medical,1,80,2,Female,92,3,4,Research Director,4,Divorced,18740,5197,5,Y,Yes,14,3,1,80,1,11,2,2,1,1,1,1
1,No,Travel_Rarely,1343,Sales,25,3,Life Sciences,1,81,1,Female,72,2,2,Sales Executive,1,Single,9137,2094,7,Y,No,13,3,2,80,0,12,3,3,1,1,1,1
1,No,Travel_Rarely,119,Research & Development,8,3,Technical Degree,1,83,3,Female,65,3,4,Healthcare Representative,1,Divorced,10096,18154,1,Y,No,15,4,1,80,3,3,2,3,1,1,1,1
1,No,Travel_Rarely,1137,Research & Development,8,3,Medical,1,84,4,Female,81,2,4,Manager,4,Divorced,14756,14561,2,Y,Yes,16,3,3,80,3,26,2,3,1,1,1,1
1,No,Travel_Frequently,1420,Research & Development,11,3,Life Sciences,1,85,2,Male,59,2,3,Manufacturing Director,1,Single,6499,4814,1,Y,No,15,3,3,80,0,23,3,3,1,1,1,1
1,No,Travel_Rarely,317,Research & Development,7,3,Life Sciences,1,86,2,Male,96,2,3,Research Scientist,3,Divorced,9724,18597,2,Y,No,19,3,1,80,1,24,2,3,1,1,1,1
1,No,Travel_Frequently,1040,Research & Development,1,3,Medical,1,88,2,Male,56,3,1,Research Scientist,4,Married,3694,23398,4,Y,No,15,3,3,80,1,13,2,2,1,1,1,1
1,Yes,Travel_Rarely,240,Research & Development,9,3,Medical,1,90,4,Male,41,3,1,Research Scientist,4,Married,4888,25995,0,Y,Yes,19,3,1,80,1,22,0,2,1,1,1,1
1,No,Travel_Frequently,217,Sales,1,1,Life Sciences,1,91,1,Female,78,2,2,Sales Executive,1,Single,6973,2851,7,Y,Yes,13,4,3,80,0,19,2,3,1,1,1,1
1,No,Travel_Rarely,1122,Research & Development,2,3,Life Sciences,1,94,3,Male,73,2,1,Research Scientist,1,Married,4203,15067,0,Y,No,25,4,3,80,1,39,3,3,1,1,1,1
1,No,Travel_Rarely,147,Research & Development,1,4,Medical,1,95,3,Male,52,4,1,Research Scientist,2,Single,4001,14034,1,Y,No,19,4,3,80,0,3,4,3,1,1,1,1
1,No,Travel_Rarely,1162,Research & Development,1,3,Life Sciences,1,96,2,Male,74,4,2,Research Scientist,3,Married,7720,15896,1,Y,No,19,4,3,80,2,12,3,1,1,1,1,1
1,No,Travel_Rarely,470,Research & Development,6,3,Life Sciences,1,97,2,Female,69,2,1,Laboratory Technician,4,Married,4538,14074,3,Y,No,14,4,2,80,0,18,3,2,1,1,1,1
1,No,Travel_Rarely,1090,Research & Development,8,4,Life Sciences,1,98,3,Female,62,3,3,Manufacturing Director,3,Single,4424,2890,1,Y,No,25,4,4,80,0,10,2,2,1,1,1,1
1,No,Travel_Rarely,629,Sales,1,4,Marketing,1,100,3,Male,88,4,2,Sales Executive,2,Single,5812,23361,0,Y,No,16,3,3,80,0,18,2,3,1,1,1,1
1,No,Travel_Rarely,583,Research & Development,6,4,Other,1,101,4,Male,77,3,3,Research Director,4,Married,13245,25326,4,Y,Yes,16,3,3,80,0,19,3,3,1,1,1,1
1,No,Travel_Rarely,841,Research & Development,7,4,Medical,1,102,1,Male,38,3,3,Research Director,2,Married,13664,2823,4,Y,No,15,3,2,80,0,19,3,3,1,1,1,1
1,No,Travel_Rarely,350,Human Resources,5,2,Medical,1,103,2,Male,58,4,2,Human Resources,2,Divorced,6521,17011,8,Y,Yes,24,3,3,80,1,20,2,2,1,1,1,1
1,No,Travel_Rarely,134,Research & Development,1,1,Life Sciences,1,104,4,Male,46,3,2,Laboratory Technician,3,Married,6626,20317,1,Y,Yes,14,3,4,80,2,12,1,3,1,1,1,1
1,No,Travel_Rarely,1232,Research & Development,1,3,Medical,1,105,2,Male,48,4,1,Research Scientist,3,Single,4359,18725,1,Y,Yes,20,4,3,80,0,25,3,3,1,1,1,1
1,No,Travel_Rarely,318,Sales,1,2,Life Sciences,1,106,1,Male,95,2,3,Sales Executive,4,Married,10239,18899,3,Y,No,16,3,1,80,1,30,4,3,1,1,1,1
1,No,Non-Travel,673,Research & Development,6,3,Medical,1,107,2,Female,71,3,2,Research Scientist,1,Divorced,6829,15276,7,Y,Yes,14,4,3,80,3,5,3,2,1,1,1,1
1,No,Travel_Rarely,391,Research & Development,1,2,Medical,1,110,1,Male,54,3,2,Manufacturing Director,3,Married,5825,21922,1,Y,No,17,4,4,80,0,14,2,3,1,1,1,1
1,No,Travel_Rarely,163,Research & Development,7,3,Life Sciences,1,112,4,Male,62,3,3,Manufacturing Director,3,Single,7260,10022,4,Y,No,13,3,3,80,0,18,3,3,1,1,1,1
1,No,Travel_Rarely,1199,Sales,2,1,Technical Degree,1,113,3,Male,35,3,1,Sales Representative,2,Divorced,3822,9358,3,Y,No,15,4,2,80,1,12,3,3,1,1,1,1
1,No,Travel_Rarely,817,Research & Development,9,4,Life Sciences,1,116,4,Male,78,2,1,Laboratory Technician,3,Married,3575,8842,3,Y,No,25,3,3,80,2,32,4,3,1,1,1,1
1,No,Travel_Rarely,1332,Research & Development,2,3,Life Sciences,1,117,3,Male,54,2,2,Healthcare Representative,3,Married,5652,7551,1,Y,No,21,4,1,80,3,14,3,3,1,1,1,1
1,Yes,Travel_Rarely,1169,Sales,9,2,Medical,1,118,3,Male,59,3,3,Sales Executive,4,Single,9619,11179,1,Y,No,18,3,4,80,0,31,3,2,1,1,1,1
1,No,Travel_Frequently,269,Research & Development,1,4,Life Sciences,1,119,3,Male,89,3,1,Healthcare Representative,4,Married,15003,26283,1,Y,No,24,4,2,80,1,5,3,1,1,1,1,1
1,No,Travel_Rarely,1282,Sales,21,4,Marketing,1,120,3,Male,83,3,2,Sales Executive,3,Single,6941,15053,0,Y,Yes,24,3,3,80,0,25,2,3,1,1,1,1
1,No,Travel_Rarely,871,Sales,4,2,Medical,1,121,3,Female,35,3,2,Sales Executive,3,Divorced,6709,21146,1,Y,Yes,14,3,4,80,3,10,4,3,1,1,1,1
